Id,WnvPresent
1,0.0005802718745578149
2,0.00029509087524941664
3,0.0007027490378597635
4,0.00017669035844811032
5,5.722695555862362e-05
6,0.00029509087524941664
7,0.00029509087524941664
8,0.00029509087524941664
9,0.00014617114506864214
10,7.43178625990459e-05
11,0.00017703951244994412
12,4.4495060521603286e-05
13,1.4409893470983924e-05
14,7.43178625990459e-05
15,7.43178625990459e-05
16,7.43178625990459e-05
17,0.00040423969121756477
18,0.00020555385245166354
19,0.0004895801915676745
20,0.0001230742181241028
21,3.986016847054542e-05
22,0.00020555385245166354
23,0.00020555385245166354
24,0.00020555385245166354
25,0.00014617114506864214
26,7.43178625990459e-05
27,0.00017703951244994412
28,4.4495060521603286e-05
29,1.4409893470983924e-05
30,7.43178625990459e-05
31,7.43178625990459e-05
32,7.43178625990459e-05
33,5.5653350747306176e-05
34,2.829459957418565e-05
35,6.740749312154231e-05
36,1.694002792627322e-05
37,5.485989835184735e-06
38,2.829459957418565e-05
39,2.829459957418565e-05
40,2.829459957418565e-05
41,0.00014617114506864214
42,7.43178625990459e-05
43,0.00017703951244994412
44,4.4495060521603286e-05
45,1.4409893470983924e-05
46,7.43178625990459e-05
47,7.43178625990459e-05
48,7.43178625990459e-05
49,0.00012322628303618896
50,6.26512890828805e-05
51,0.00014924988638651018
52,3.750995723239333e-05
53,1.2147684002642023e-05
54,6.26512890828805e-05
55,6.26512890828805e-05
56,6.26512890828805e-05
57,0.00014617114506864214
58,7.43178625990459e-05
59,0.00017703951244994412
60,4.4495060521603286e-05
61,1.4409893470983924e-05
62,7.43178625990459e-05
63,7.43178625990459e-05
64,7.43178625990459e-05
65,0.00014617114506864214
66,7.43178625990459e-05
67,0.00017703951244994412
68,4.4495060521603286e-05
69,1.4409893470983924e-05
70,7.43178625990459e-05
71,7.43178625990459e-05
72,7.43178625990459e-05
73,0.000301012626942575
74,0.00015305564012034725
75,0.0003645684372677985
76,9.163927666604968e-05
77,2.967867209088347e-05
78,0.00015305564012034725
79,0.00015305564012034725
80,0.00015305564012034725
81,0.00014617114506864214
82,7.43178625990459e-05
83,0.00017703951244994412
84,4.4495060521603286e-05
85,1.4409893470983924e-05
86,7.43178625990459e-05
87,7.43178625990459e-05
88,7.43178625990459e-05
89,0.00010930448657973681
90,5.5572723181067055e-05
91,0.0001323883977607044
92,3.327185407900429e-05
93,1.0775133887501034e-05
94,5.5572723181067055e-05
95,5.5572723181067055e-05
96,5.5572723181067055e-05
97,0.00037932307714296567
98,0.00019288151624719053
99,0.0004594057587173109
100,0.00011548614043247142
101,3.740241834336727e-05
102,0.00019288151624719053
103,0.00019288151624719053
104,0.00019288151624719053
105,0.00014617114506864214
106,7.43178625990459e-05
107,0.00017703951244994412
108,4.4495060521603286e-05
109,1.4409893470983924e-05
110,7.43178625990459e-05
111,7.43178625990459e-05
112,7.43178625990459e-05
113,0.0005879896521459461
114,0.00029901680092414193
115,0.0007120946351787241
116,0.00017904135104579815
117,5.798849364974693e-05
118,0.00029901680092414193
119,0.00029901680092414193
120,0.00029901680092414193
121,0.00014617114506864214
122,7.43178625990459e-05
123,0.00017703951244994412
124,4.4495060521603286e-05
125,1.4409893470983924e-05
126,7.43178625990459e-05
127,7.43178625990459e-05
128,7.43178625990459e-05
129,0.00014617114506864214
130,7.43178625990459e-05
131,0.00017703951244994412
132,4.4495060521603286e-05
133,1.4409893470983924e-05
134,7.43178625990459e-05
135,7.43178625990459e-05
136,7.43178625990459e-05
137,0.00014983974757836022
138,7.618322926933534e-05
139,0.00018148270843501712
140,4.5611913692390655e-05
141,1.4771601745645486e-05
142,7.618322926933534e-05
143,7.618322926933534e-05
144,7.618322926933534e-05
145,0.00014617114506864214
146,7.43178625990459e-05
147,0.00017703951244994412
148,4.4495060521603286e-05
149,1.4409893470983924e-05
150,7.43178625990459e-05
151,7.43178625990459e-05
152,7.43178625990459e-05
153,0.0004319890788074678
154,0.00021966727389896175
155,0.0005231847863364459
156,0.00013152529517797466
157,4.2597470567993865e-05
158,0.00021966727389896175
159,0.00021966727389896175
160,0.00021966727389896175
161,0.0005765746683604317
162,0.0002932101686479383
163,0.0006982720128057424
164,0.00017556412291528474
165,5.686214401395315e-05
166,0.0002932101686479383
167,0.0002932101686479383
168,0.0002932101686479383
169,0.00014617114506864214
170,7.43178625990459e-05
171,0.00017703951244994412
172,4.4495060521603286e-05
173,1.4409893470983924e-05
174,7.43178625990459e-05
175,7.43178625990459e-05
176,7.43178625990459e-05
177,0.00014617114506864214
178,7.43178625990459e-05
179,0.00017703951244994412
180,4.4495060521603286e-05
181,1.4409893470983924e-05
182,7.43178625990459e-05
183,7.43178625990459e-05
184,7.43178625990459e-05
185,0.0005224822029269129
186,0.0002656950232990427
187,0.0006327695047682704
188,0.00015908724727878792
189,5.152499851967134e-05
190,0.0002656950232990427
191,0.0002656950232990427
192,0.0002656950232990427
193,0.00014617114506864214
194,7.43178625990459e-05
195,0.00017703951244994412
196,4.4495060521603286e-05
197,1.4409893470983924e-05
198,7.43178625990459e-05
199,7.43178625990459e-05
200,7.43178625990459e-05
201,0.00014617114506864214
202,7.43178625990459e-05
203,0.00017703951244994412
204,4.4495060521603286e-05
205,1.4409893470983924e-05
206,7.43178625990459e-05
207,7.43178625990459e-05
208,7.43178625990459e-05
209,0.00014617114506864214
210,7.43178625990459e-05
211,0.00017703951244994412
212,4.4495060521603286e-05
213,1.4409893470983924e-05
214,7.43178625990459e-05
215,7.43178625990459e-05
216,7.43178625990459e-05
217,0.00014617114506864214
218,7.43178625990459e-05
219,0.00017703951244994412
220,4.4495060521603286e-05
221,1.4409893470983924e-05
222,7.43178625990459e-05
223,7.43178625990459e-05
224,7.43178625990459e-05
225,0.00012552125188198664
226,6.381817999286242e-05
227,0.00015202944566744008
228,3.8208604455338224e-05
229,1.237394832245388e-05
230,6.381817999286242e-05
231,6.381817999286242e-05
232,6.381817999286242e-05
233,0.00014617114506864214
234,7.43178625990459e-05
235,0.00017703951244994412
236,4.4495060521603286e-05
237,1.4409893470983924e-05
238,7.43178625990459e-05
239,7.43178625990459e-05
240,7.43178625990459e-05
241,0.00014617114506864214
242,7.43178625990459e-05
243,0.00017703951244994412
244,4.4495060521603286e-05
245,1.4409893470983924e-05
246,7.43178625990459e-05
247,7.43178625990459e-05
248,7.43178625990459e-05
249,0.00014617114506864214
250,7.43178625990459e-05
251,0.00017703951244994412
252,4.4495060521603286e-05
253,1.4409893470983924e-05
254,7.43178625990459e-05
255,7.43178625990459e-05
256,7.43178625990459e-05
257,0.0001085352301085973
258,5.518159597886482e-05
259,0.00013145670410130323
260,3.303767776660757e-05
261,1.0699293885280275e-05
262,5.518159597886482e-05
263,5.518159597886482e-05
264,5.518159597886482e-05
265,0.00014617114506864214
266,7.43178625990459e-05
267,0.00017703951244994412
268,4.4495060521603286e-05
269,1.4409893470983924e-05
270,7.43178625990459e-05
271,7.43178625990459e-05
272,7.43178625990459e-05
273,0.00014617114506864214
274,7.43178625990459e-05
275,0.00017703951244994412
276,4.4495060521603286e-05
277,1.4409893470983924e-05
278,7.43178625990459e-05
279,7.43178625990459e-05
280,7.43178625990459e-05
281,0.00014617114506864214
282,7.43178625990459e-05
283,0.00017703951244994412
284,4.4495060521603286e-05
285,1.4409893470983924e-05
286,7.43178625990459e-05
287,7.43178625990459e-05
288,7.43178625990459e-05
289,0.00014617114506864214
290,7.43178625990459e-05
291,0.00017703951244994412
292,4.4495060521603286e-05
293,1.4409893470983924e-05
294,7.43178625990459e-05
295,7.43178625990459e-05
296,7.43178625990459e-05
297,0.00020203587411580745
298,0.0001027240138717442
299,0.0002446988466890626
300,6.150288989087144e-05
301,1.9918172339741373e-05
302,0.0001027240138717442
303,0.0001027240138717442
304,0.0001027240138717442
305,0.00014617114506864214
306,7.43178625990459e-05
307,0.00017703951244994412
308,4.4495060521603286e-05
309,1.4409893470983924e-05
310,7.43178625990459e-05
311,7.43178625990459e-05
312,7.43178625990459e-05
313,0.00017730483821817158
314,9.014856041321318e-05
315,0.0002147465950741051
316,5.397344588300296e-05
317,1.7479616411505443e-05
318,9.014856041321318e-05
319,9.014856041321318e-05
320,9.014856041321318e-05
321,0.00016777616693762972
322,8.530341990338633e-05
323,0.00020320614743101273
324,5.1072480184116226e-05
325,1.6540089242917985e-05
326,8.530341990338633e-05
327,8.530341990338633e-05
328,8.530341990338633e-05
329,0.00014617114506864214
330,7.43178625990459e-05
331,0.00017703951244994412
332,4.4495060521603286e-05
333,1.4409893470983924e-05
334,7.43178625990459e-05
335,7.43178625990459e-05
336,7.43178625990459e-05
337,0.00014617114506864214
338,7.43178625990459e-05
339,0.00017703951244994412
340,4.4495060521603286e-05
341,1.4409893470983924e-05
342,7.43178625990459e-05
343,7.43178625990459e-05
344,7.43178625990459e-05
345,0.00014617114506864214
346,7.43178625990459e-05
347,0.00017703951244994412
348,4.4495060521603286e-05
349,1.4409893470983924e-05
350,7.43178625990459e-05
351,7.43178625990459e-05
352,7.43178625990459e-05
353,0.00014617114506864214
354,7.43178625990459e-05
355,0.00017703951244994412
356,4.4495060521603286e-05
357,1.4409893470983924e-05
358,7.43178625990459e-05
359,7.43178625990459e-05
360,7.43178625990459e-05
361,0.0005618547773688715
362,0.00028572247551810593
363,0.0006804473166515698
364,0.00017108023672739362
365,5.540972381149202e-05
366,0.00028572247551810593
367,0.00028572247551810593
368,0.00028572247551810593
369,0.00043089362967684686
370,0.00021911011789577299
371,0.0005218582014963193
372,0.00013119166991571279
373,4.248940882187515e-05
374,0.00021911011789577299
375,0.00021911011789577299
376,0.00021911011789577299
377,0.00028517141866138195
378,0.0001449997447459568
379,0.0003453836716023379
380,8.681567536488532e-05
381,2.8116389077204296e-05
382,0.0001449997447459568
383,0.0001449997447459568
384,0.0001449997447459568
385,0.00014617114506864214
386,7.43178625990459e-05
387,0.00017703951244994412
388,4.4495060521603286e-05
389,1.4409893470983924e-05
390,7.43178625990459e-05
391,7.43178625990459e-05
392,7.43178625990459e-05
393,0.00014617114506864214
394,7.43178625990459e-05
395,0.00017703951244994412
396,4.4495060521603286e-05
397,1.4409893470983924e-05
398,7.43178625990459e-05
399,7.43178625990459e-05
400,7.43178625990459e-05
401,0.00013420012194104953
402,6.823102822728252e-05
403,0.00016254086413468031
404,4.0850694681175184e-05
405,1.3229619222738177e-05
406,6.823102822728252e-05
407,6.823102822728252e-05
408,6.823102822728252e-05
409,0.00014617114506864214
410,7.43178625990459e-05
411,0.00017703951244994412
412,4.4495060521603286e-05
413,1.4409893470983924e-05
414,7.43178625990459e-05
415,7.43178625990459e-05
416,7.43178625990459e-05
417,5.5705280188395044e-05
418,2.8321001631933746e-05
419,6.747038946490213e-05
420,1.695583506564001e-05
421,5.491109000305344e-06
422,2.8321001631933746e-05
423,2.8321001631933746e-05
424,2.8321001631933746e-05
425,0.00014617114506864214
426,7.43178625990459e-05
427,0.00017703951244994412
428,4.4495060521603286e-05
429,1.4409893470983924e-05
430,7.43178625990459e-05
431,7.43178625990459e-05
432,7.43178625990459e-05
433,0.00014617114506864214
434,7.43178625990459e-05
435,0.00017703951244994412
436,4.4495060521603286e-05
437,1.4409893470983924e-05
438,7.43178625990459e-05
439,7.43178625990459e-05
440,7.43178625990459e-05
441,0.00014617114506864214
442,7.43178625990459e-05
443,0.00017703951244994412
444,4.4495060521603286e-05
445,1.4409893470983924e-05
446,7.43178625990459e-05
447,7.43178625990459e-05
448,7.43178625990459e-05
449,0.00013552965599587414
450,6.890704490172926e-05
451,0.0001641511266664905
452,4.125544476566072e-05
453,1.3360702400484695e-05
454,6.890704490172926e-05
455,6.890704490172926e-05
456,6.890704490172926e-05
457,0.00014617114506864214
458,7.43178625990459e-05
459,0.00017703951244994412
460,4.4495060521603286e-05
461,1.4409893470983924e-05
462,7.43178625990459e-05
463,7.43178625990459e-05
464,7.43178625990459e-05
465,0.00014617114506864214
466,7.43178625990459e-05
467,0.00017703951244994412
468,4.4495060521603286e-05
469,1.4409893470983924e-05
470,7.43178625990459e-05
471,7.43178625990459e-05
472,7.43178625990459e-05
473,0.000413577289654201
474,0.0002103029399238231
475,0.0005008880963180547
476,0.00012591794765310578
477,4.078124838012921e-05
478,0.0002103029399238231
479,0.0002103029399238231
480,0.0002103029399238231
481,0.0005004714807108611
482,0.0002544992763065895
483,0.0006061155027720812
484,0.0001523830099401213
485,4.9353413930732294e-05
486,0.0002544992763065895
487,0.0002544992763065895
488,0.0002544992763065895
489,9.280578963808507e-05
490,4.718405241277775e-05
491,0.00011240574831345134
492,2.8249391640936417e-05
493,9.148571724527956e-06
494,4.718405241277775e-05
495,4.718405241277775e-05
496,4.718405241277775e-05
497,0.00029536715631771766
498,0.00015018467548973049
499,0.00035773140843385295
500,8.992023528072122e-05
501,2.912190244381749e-05
502,0.00015018467548973049
503,0.00015018467548973049
504,0.00015018467548973049
505,0.00014617114506864214
506,7.43178625990459e-05
507,0.00017703951244994412
508,4.4495060521603286e-05
509,1.4409893470983924e-05
510,7.43178625990459e-05
511,7.43178625990459e-05
512,7.43178625990459e-05
513,0.00014617114506864214
514,7.43178625990459e-05
515,0.00017703951244994412
516,4.4495060521603286e-05
517,1.4409893470983924e-05
518,7.43178625990459e-05
519,7.43178625990459e-05
520,7.43178625990459e-05
521,0.00014617114506864214
522,7.43178625990459e-05
523,0.00017703951244994412
524,4.4495060521603286e-05
525,1.4409893470983924e-05
526,7.43178625990459e-05
527,7.43178625990459e-05
528,7.43178625990459e-05
529,0.00017978346453228613
530,9.140890021349659e-05
531,0.00021774852302610921
532,5.4728060012512146e-05
533,1.7724011658656308e-05
534,9.140890021349659e-05
535,9.140890021349659e-05
536,9.140890021349659e-05
537,5.4432625272240895e-05
538,2.7673956570013352e-05
539,6.592896403175514e-05
540,1.6568443710750763e-05
541,5.3656517769776206e-06
542,2.7673956570013352e-05
543,2.7673956570013352e-05
544,2.7673956570013352e-05
545,0.00014617114506864214
546,7.43178625990459e-05
547,0.00017703951244994412
548,4.4495060521603286e-05
549,1.4409893470983924e-05
550,7.43178625990459e-05
551,7.43178625990459e-05
552,7.43178625990459e-05
553,0.00019115621237754578
554,9.719179063086897e-05
555,0.0002315223095688213
556,5.8190509704416115e-05
557,1.884539095447215e-05
558,9.719179063086897e-05
559,9.719179063086897e-05
560,9.719179063086897e-05
561,0.00014617114506864214
562,7.43178625990459e-05
563,0.00017703951244994412
564,4.4495060521603286e-05
565,1.4409893470983924e-05
566,7.43178625990459e-05
567,7.43178625990459e-05
568,7.43178625990459e-05
569,0.000145666044727795
570,7.406103580870364e-05
571,0.00017642776403104394
572,4.434129044764746e-05
573,1.436009295842484e-05
574,7.406103580870364e-05
575,7.406103580870364e-05
576,7.406103580870364e-05
577,0.00014617114506864214
578,7.43178625990459e-05
579,0.00017703951244994412
580,4.4495060521603286e-05
581,1.4409893470983924e-05
582,7.43178625990459e-05
583,7.43178625990459e-05
584,7.43178625990459e-05
585,0.00014617114506864214
586,7.43178625990459e-05
587,0.00017703951244994412
588,4.4495060521603286e-05
589,1.4409893470983924e-05
590,7.43178625990459e-05
