Id,WnvPresent
1,0.005761316872427983
2,0.005761316872427983
3,0.005761316872427983
4,0.005761316872427983
5,0.005761316872427983
6,0.005761316872427983
7,0.005761316872427983
8,0.005761316872427983
9,0.005761316872427983
10,0.005761316872427983
11,0.005761316872427983
12,0.005761316872427983
13,0.005761316872427983
14,0.005761316872427983
15,0.005761316872427983
16,0.005761316872427983
17,0.005761316872427983
18,0.005761316872427983
19,0.005761316872427983
20,0.005761316872427983
21,0.005761316872427983
22,0.005761316872427983
23,0.005761316872427983
24,0.005761316872427983
25,0.005761316872427983
26,0.005761316872427983
27,0.005761316872427983
28,0.005761316872427983
29,0.005761316872427983
30,0.005761316872427983
31,0.005761316872427983
32,0.005761316872427983
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.005761316872427983
42,0.005761316872427983
43,0.005761316872427983
44,0.005761316872427983
45,0.005761316872427983
46,0.005761316872427983
47,0.005761316872427983
48,0.005761316872427983
49,0.005761316872427983
50,0.005761316872427983
51,0.005761316872427983
52,0.005761316872427983
53,0.005761316872427983
54,0.005761316872427983
55,0.005761316872427983
56,0.005761316872427983
57,0.005761316872427983
58,0.005761316872427983
59,0.005761316872427983
60,0.005761316872427983
61,0.005761316872427983
62,0.005761316872427983
63,0.005761316872427983
64,0.005761316872427983
65,0.005761316872427983
66,0.005761316872427983
67,0.005761316872427983
68,0.005761316872427983
69,0.005761316872427983
70,0.005761316872427983
71,0.005761316872427983
72,0.005761316872427983
73,0.005761316872427983
74,0.005761316872427983
75,0.005761316872427983
76,0.005761316872427983
77,0.005761316872427983
78,0.005761316872427983
79,0.005761316872427983
80,0.005761316872427983
81,0.005761316872427983
82,0.005761316872427983
83,0.005761316872427983
84,0.005761316872427983
85,0.005761316872427983
86,0.005761316872427983
87,0.005761316872427983
88,0.005761316872427983
89,0.005761316872427983
90,0.005761316872427983
91,0.005761316872427983
92,0.005761316872427983
93,0.005761316872427983
94,0.005761316872427983
95,0.005761316872427983
96,0.005761316872427983
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.005761316872427983
106,0.005761316872427983
107,0.005761316872427983
108,0.005761316872427983
109,0.005761316872427983
110,0.005761316872427983
111,0.005761316872427983
112,0.005761316872427983
113,0.005761316872427983
114,0.005761316872427983
115,0.005761316872427983
116,0.005761316872427983
117,0.005761316872427983
118,0.005761316872427983
119,0.005761316872427983
120,0.005761316872427983
121,0.005761316872427983
122,0.005761316872427983
123,0.005761316872427983
124,0.005761316872427983
125,0.005761316872427983
126,0.005761316872427983
127,0.005761316872427983
128,0.005761316872427983
129,0.005761316872427983
130,0.005761316872427983
131,0.005761316872427983
132,0.005761316872427983
133,0.005761316872427983
134,0.005761316872427983
135,0.005761316872427983
136,0.005761316872427983
137,0.005761316872427983
138,0.005761316872427983
139,0.005761316872427983
140,0.005761316872427983
141,0.005761316872427983
142,0.005761316872427983
143,0.005761316872427983
144,0.005761316872427983
145,0.005761316872427983
146,0.005761316872427983
147,0.005761316872427983
148,0.005761316872427983
149,0.005761316872427983
150,0.005761316872427983
151,0.005761316872427983
152,0.005761316872427983
153,0.04444444444444444
154,0.04444444444444444
155,0.04444444444444444
156,0.04444444444444444
157,0.04444444444444444
158,0.04444444444444444
159,0.04444444444444444
160,0.04444444444444444
161,0.005761316872427983
162,0.005761316872427983
163,0.005761316872427983
164,0.005761316872427983
165,0.005761316872427983
166,0.005761316872427983
167,0.005761316872427983
168,0.005761316872427983
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.005761316872427983
178,0.005761316872427983
179,0.005761316872427983
180,0.005761316872427983
181,0.005761316872427983
182,0.005761316872427983
183,0.005761316872427983
184,0.005761316872427983
185,0.005761316872427983
186,0.005761316872427983
187,0.005761316872427983
188,0.005761316872427983
189,0.005761316872427983
190,0.005761316872427983
191,0.005761316872427983
192,0.005761316872427983
193,0.005761316872427983
194,0.005761316872427983
195,0.005761316872427983
196,0.005761316872427983
197,0.005761316872427983
198,0.005761316872427983
199,0.005761316872427983
200,0.005761316872427983
201,0.005761316872427983
202,0.005761316872427983
203,0.005761316872427983
204,0.005761316872427983
205,0.005761316872427983
206,0.005761316872427983
207,0.005761316872427983
208,0.005761316872427983
209,0.005761316872427983
210,0.005761316872427983
211,0.005761316872427983
212,0.005761316872427983
213,0.005761316872427983
214,0.005761316872427983
215,0.005761316872427983
216,0.005761316872427983
217,0.005761316872427983
218,0.005761316872427983
219,0.005761316872427983
220,0.005761316872427983
221,0.005761316872427983
222,0.005761316872427983
223,0.005761316872427983
224,0.005761316872427983
225,0.005761316872427983
226,0.005761316872427983
227,0.005761316872427983
228,0.005761316872427983
229,0.005761316872427983
230,0.005761316872427983
231,0.005761316872427983
232,0.005761316872427983
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.005761316872427983
242,0.005761316872427983
243,0.005761316872427983
244,0.005761316872427983
245,0.005761316872427983
246,0.005761316872427983
247,0.005761316872427983
248,0.005761316872427983
249,0.005761316872427983
250,0.005761316872427983
251,0.005761316872427983
252,0.005761316872427983
253,0.005761316872427983
254,0.005761316872427983
255,0.005761316872427983
256,0.005761316872427983
257,0.0
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.005761316872427983
266,0.005761316872427983
267,0.005761316872427983
268,0.005761316872427983
269,0.005761316872427983
270,0.005761316872427983
271,0.005761316872427983
272,0.005761316872427983
273,0.005761316872427983
274,0.005761316872427983
275,0.005761316872427983
276,0.005761316872427983
277,0.005761316872427983
278,0.005761316872427983
279,0.005761316872427983
280,0.005761316872427983
281,0.005761316872427983
282,0.005761316872427983
283,0.005761316872427983
284,0.005761316872427983
285,0.005761316872427983
286,0.005761316872427983
287,0.005761316872427983
288,0.005761316872427983
289,0.005761316872427983
290,0.005761316872427983
291,0.005761316872427983
292,0.005761316872427983
293,0.005761316872427983
294,0.005761316872427983
295,0.005761316872427983
296,0.005761316872427983
297,0.005761316872427983
298,0.005761316872427983
299,0.005761316872427983
300,0.005761316872427983
301,0.005761316872427983
302,0.005761316872427983
303,0.005761316872427983
304,0.005761316872427983
305,0.005761316872427983
306,0.005761316872427983
307,0.005761316872427983
308,0.005761316872427983
309,0.005761316872427983
310,0.005761316872427983
311,0.005761316872427983
312,0.005761316872427983
313,0.005761316872427983
314,0.005761316872427983
315,0.005761316872427983
316,0.005761316872427983
317,0.005761316872427983
318,0.005761316872427983
319,0.005761316872427983
320,0.005761316872427983
321,0.07242798353909465
322,0.07242798353909465
323,0.07242798353909465
324,0.07242798353909465
325,0.07242798353909465
326,0.07242798353909465
327,0.07242798353909465
328,0.07242798353909465
329,0.005761316872427983
330,0.005761316872427983
331,0.005761316872427983
332,0.005761316872427983
333,0.005761316872427983
334,0.005761316872427983
335,0.005761316872427983
336,0.005761316872427983
337,0.005761316872427983
338,0.005761316872427983
339,0.005761316872427983
340,0.005761316872427983
341,0.005761316872427983
342,0.005761316872427983
343,0.005761316872427983
344,0.005761316872427983
345,0.005761316872427983
346,0.005761316872427983
347,0.005761316872427983
348,0.005761316872427983
349,0.005761316872427983
350,0.005761316872427983
351,0.005761316872427983
352,0.005761316872427983
353,0.005761316872427983
354,0.005761316872427983
355,0.005761316872427983
356,0.005761316872427983
357,0.005761316872427983
358,0.005761316872427983
359,0.005761316872427983
360,0.005761316872427983
361,0.005761316872427983
362,0.005761316872427983
363,0.005761316872427983
364,0.005761316872427983
365,0.005761316872427983
366,0.005761316872427983
367,0.005761316872427983
368,0.005761316872427983
369,0.005761316872427983
370,0.005761316872427983
371,0.005761316872427983
372,0.005761316872427983
373,0.005761316872427983
374,0.005761316872427983
375,0.005761316872427983
376,0.005761316872427983
377,0.005761316872427983
378,0.005761316872427983
379,0.005761316872427983
380,0.005761316872427983
381,0.005761316872427983
382,0.005761316872427983
383,0.005761316872427983
384,0.005761316872427983
385,0.005761316872427983
386,0.005761316872427983
387,0.005761316872427983
388,0.005761316872427983
389,0.005761316872427983
390,0.005761316872427983
391,0.005761316872427983
392,0.005761316872427983
393,0.0
394,0.0
395,0.0
396,0.0
397,0.0
398,0.0
399,0.0
400,0.0
401,0.005761316872427983
402,0.005761316872427983
403,0.005761316872427983
404,0.005761316872427983
405,0.005761316872427983
406,0.005761316872427983
407,0.005761316872427983
408,0.005761316872427983
409,0.005761316872427983
410,0.005761316872427983
411,0.005761316872427983
412,0.005761316872427983
413,0.005761316872427983
414,0.005761316872427983
415,0.005761316872427983
416,0.005761316872427983
417,0.005761316872427983
418,0.005761316872427983
419,0.005761316872427983
420,0.005761316872427983
421,0.005761316872427983
422,0.005761316872427983
423,0.005761316872427983
424,0.005761316872427983
425,0.0
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.005761316872427983
434,0.005761316872427983
435,0.005761316872427983
436,0.005761316872427983
437,0.005761316872427983
438,0.005761316872427983
439,0.005761316872427983
440,0.005761316872427983
441,0.03909465020576131
442,0.03909465020576131
443,0.03909465020576131
444,0.03909465020576131
445,0.03909465020576131
446,0.03909465020576131
447,0.03909465020576131
448,0.03909465020576131
449,0.005761316872427983
450,0.005761316872427983
451,0.005761316872427983
452,0.005761316872427983
453,0.005761316872427983
454,0.005761316872427983
455,0.005761316872427983
456,0.005761316872427983
457,0.005761316872427983
458,0.005761316872427983
459,0.005761316872427983
460,0.005761316872427983
461,0.005761316872427983
462,0.005761316872427983
463,0.005761316872427983
464,0.005761316872427983
465,0.005761316872427983
466,0.005761316872427983
467,0.005761316872427983
468,0.005761316872427983
469,0.005761316872427983
470,0.005761316872427983
471,0.005761316872427983
472,0.005761316872427983
473,0.005761316872427983
474,0.005761316872427983
475,0.005761316872427983
476,0.005761316872427983
477,0.005761316872427983
478,0.005761316872427983
479,0.005761316872427983
480,0.005761316872427983
481,0.005761316872427983
482,0.005761316872427983
483,0.005761316872427983
484,0.005761316872427983
485,0.005761316872427983
486,0.005761316872427983
487,0.005761316872427983
488,0.005761316872427983
489,0.005761316872427983
490,0.005761316872427983
491,0.005761316872427983
492,0.005761316872427983
493,0.005761316872427983
494,0.005761316872427983
495,0.005761316872427983
496,0.005761316872427983
497,0.0
498,0.0
499,0.0
500,0.0
501,0.0
